time,aqi,pm2_5,pm10,co,no2,o3,so2,rank,temp,humi,wse,wd,tq
2014-01-14 22:00:00,159,121,132,0.9,75,17,47,102,10.0,62,1.0,东南风,
2014-01-14 23:00:00,168,127,146,1.0,75,15,50,106,10.0,62,1.0,东南风,
2014-01-15 00:00:00,175,132,145,1.0,77,10,47,108,10.0,62,1.0,东南风,
2014-01-15 01:00:00,169,128,144,1.0,75,5,43,114,10.0,62,1.0,东南风,
2014-01-15 02:00:00,155,118,131,1.0,60,9,36,109,10.0,62,1.0,东南风,
2014-01-15 03:00:00,152,116,121,1.0,56,6,32,107,10.0,62,1.0,东南风,
2014-01-15 04:00:00,159,121,125,1.0,58,1,33,115,10.0,62,1.0,东南风,
2014-01-15 05:00:00,148,113,135,1.0,51,3,32,108,10.0,62,1.0,东南风,
2014-01-15 06:00:00,155,118,115,1.0,53,1,34,115,10.0,62,1.0,东南风,
2014-01-15 07:00:00,162,123,125,1.1,53,1,45,114,10.0,62,1.0,东南风,
2014-01-15 08:00:00,172,130,148,1.3,50,2,52,114,10.0,62,1.0,东南风,
2014-01-15 09:00:00,183,138,157,1.3,47,7,53,114,10.0,62,1.0,东南风,
2014-01-15 10:00:00,180,136,163,1.3,51,15,59,106,10.0,62,1.0,东南风,
2014-01-15 11:00:00,126,95,136,0.9,40,40,52,77,10.0,62,1.0,东南风,
2014-01-15 12:00:00,90,67,84,0.7,29,62,45,56,10.0,62,1.0,东南风,
2014-01-15 13:00:00,77,56,68,0.7,27,74,39,39,10.0,62,1.0,东南风,
2014-01-15 14:00:00,69,50,62,0.6,28,78,36,34,10.0,62,1.0,东南风,
2014-01-15 15:00:00,69,50,64,0.6,31,79,33,40,10.0,62,1.0,东南风,
2014-01-15 16:00:00,74,54,67,0.7,34,78,36,51,10.0,62,1.0,东南风,
2014-01-15 17:00:00,77,56,74,0.7,44,68,37,55,10.0,62,1.0,东南风,
2014-01-15 21:00:00,118,89,108,0.8,59,35,46,62,10.0,62,1.0,东南风,
2014-01-15 23:00:00,91,68,86,0.7,48,38,52,37,10.0,62,1.0,东南风,
2014-01-16 00:00:00,96,72,95,0.8,55,29,59,43,10.0,62,1.0,东南风,
2014-01-16 01:00:00,107,80,100,0.8,64,17,62,49,10.0,62,1.0,东南风,
2014-01-16 02:00:00,121,91,105,0.9,71,7,62,67,10.0,62,1.0,东南风,
2014-01-16 03:00:00,129,98,107,0.9,74,2,61,78,10.0,62,1.0,东南风,
2014-01-16 04:00:00,133,101,109,1.0,72,1,58,81,10.0,62,1.0,东南风,
2014-01-16 05:00:00,139,106,0,1.0,67,1,56,89,10.0,62,1.0,东南风,
2014-01-16 06:00:00,149,114,0,1.0,61,1,59,99,10.0,62,1.0,东南风,
2014-01-16 07:00:00,158,120,0,1.1,58,2,65,103,10.0,62,1.0,东南风,
2014-01-16 08:00:00,166,126,0,1.2,52,5,63,104,10.0,62,1.0,东南风,
2014-01-16 09:00:00,168,127,0,1.4,49,11,69,105,10.0,62,1.0,东南风,
2014-01-16 10:00:00,164,124,147,1.1,52,20,70,102,10.0,62,1.0,东南风,
2014-01-16 11:00:00,150,115,132,1.1,56,33,60,93,10.0,62,1.0,东南风,
2014-01-16 12:00:00,149,114,135,1.0,63,45,70,101,10.0,62,1.0,东南风,
2014-01-16 13:00:00,161,122,156,1.0,67,55,92,123,10.0,62,1.0,东南风,
2014-01-16 15:00:00,122,92,116,0.8,47,64,75,96,10.0,62,1.0,东南风,
2014-01-16 16:00:00,107,80,96,0.9,66,60,171,85,10.0,62,1.0,东南风,
2014-01-16 17:00:00,105,78,98,0.9,83,42,70,80,10.0,62,1.0,东南风,
2014-01-16 19:00:00,186,140,213,2.4,130,5,84,128,10.0,62,1.0,东南风,
2014-01-16 21:00:00,209,158,208,2.2,103,4,52,129,10.0,62,1.0,东南风,
2014-01-16 22:00:00,193,145,193,1.6,93,7,37,111,10.0,62,1.0,东南风,
2014-01-16 23:00:00,173,131,151,1.4,92,2,34,97,10.0,62,1.0,东南风,
2014-01-17 00:00:00,148,113,130,1.3,81,1,36,77,10.0,62,1.0,东南风,
2014-01-17 01:00:00,152,116,130,1.4,74,1,37,82,10.0,62,1.0,东南风,
2014-01-17 02:00:00,150,115,129,1.2,73,1,34,82,10.0,62,1.0,东南风,
2014-01-17 04:00:00,154,117,140,1.1,58,4,30,82,10.0,62,1.0,东南风,
2014-01-17 05:00:00,150,115,147,1.1,62,2,50,82,10.0,62,1.0,东南风,
2014-01-17 06:00:00,152,116,127,1.3,60,1,45,84,10.0,62,1.0,东南风,
2014-01-17 07:00:00,158,120,134,1.6,58,2,55,86,10.0,62,1.0,东南风,
2014-01-17 08:00:00,173,131,134,1.7,57,2,52,97,10.0,62,1.0,东南风,
2014-01-17 09:00:00,196,147,151,1.5,53,5,47,113,10.0,62,1.0,东南风,
2014-01-17 10:00:00,203,152,165,1.4,61,8,65,111,10.0,62,1.0,东南风,
2014-01-17 11:00:00,240,189,205,1.4,80,10,97,132,10.0,62,1.0,东南风,
2014-01-17 12:00:00,233,182,201,1.4,85,15,85,133,10.0,62,1.0,东南风,
2014-01-17 13:00:00,241,190,209,1.5,97,12,86,156,10.0,62,1.0,东南风,
2014-01-17 15:00:00,202,151,198,1.2,91,40,89,143,10.0,62,1.0,东南风,
2014-01-17 17:00:00,193,145,189,1.4,113,30,91,139,10.0,62,1.0,东南风,
2014-01-17 18:00:00,211,160,216,2.1,127,19,119,145,10.0,62,1.0,东南风,
2014-01-17 19:00:00,248,197,243,2.8,132,7,80,164,10.0,62,1.0,东南风,
2014-01-17 20:00:00,260,210,307,2.7,117,4,58,163,10.0,62,1.0,东南风,
2014-01-17 21:00:00,236,185,259,2.3,103,3,46,147,10.0,62,1.0,东南风,
2014-01-17 22:00:00,231,180,238,2.3,92,2,38,134,10.0,62,1.0,东南风,
2014-01-17 23:00:00,223,172,211,2.0,84,1,31,122,10.0,62,1.0,东南风,
2014-01-18 00:00:00,217,166,192,1.7,78,2,26,118,10.0,62,1.0,东南风,
2014-01-18 01:00:00,209,158,186,1.6,73,1,28,116,10.0,62,1.0,东南风,
2014-01-18 02:00:00,203,152,161,1.5,63,1,22,114,10.0,62,1.0,东南风,
2014-01-18 03:00:00,193,145,157,1.4,52,2,17,107,10.0,62,1.0,东南风,
2014-01-18 04:00:00,182,137,143,1.3,45,3,16,103,10.0,62,1.0,东南风,
2014-01-18 05:00:00,176,133,178,1.3,42,1,19,100,10.0,62,1.0,东南风,
2014-01-18 06:00:00,168,127,158,1.3,44,1,19,93,10.0,62,1.0,东南风,
2014-01-18 07:00:00,166,126,137,1.4,41,1,26,92,10.0,62,1.0,东南风,
2014-01-18 08:00:00,189,142,145,1.4,44,2,21,99,10.0,62,1.0,东南风,
2014-01-18 09:00:00,218,167,0,1.8,53,3,32,109,10.0,62,1.0,东南风,
2014-01-18 10:00:00,244,193,204,1.9,64,7,54,119,10.0,62,1.0,东南风,
2014-01-18 11:00:00,270,220,228,1.7,61,27,75,140,10.0,62,1.0,东南风,
2014-01-18 12:00:00,282,232,244,1.6,49,55,72,151,10.0,62,1.0,东南风,
2014-01-18 13:00:00,276,226,240,1.5,40,83,69,150,10.0,62,1.0,东南风,
2014-01-18 14:00:00,272,222,233,1.5,43,95,72,154,10.0,62,1.0,东南风,
2014-01-18 15:00:00,268,218,240,1.5,50,100,81,155,10.0,62,1.0,东南风,
2014-01-18 16:00:00,269,219,257,1.5,58,97,87,163,10.0,62,1.0,东南风,
2014-01-18 17:00:00,281,231,259,1.6,63,88,71,169,10.0,62,1.0,东南风,
2014-01-18 18:00:00,292,242,257,1.8,81,65,68,171,10.0,62,1.0,东南风,
2014-01-18 19:00:00,318,267,281,1.8,94,41,67,174,10.0,62,1.0,东南风,
2014-01-18 20:00:00,317,266,292,1.8,88,33,64,169,10.0,62,1.0,东南风,
2014-01-18 21:00:00,300,250,272,1.7,80,29,57,162,10.0,62,1.0,东南风,
2014-01-18 23:00:00,313,262,269,1.8,77,18,59,165,10.0,62,1.0,东南风,
2014-01-19 00:00:00,308,257,256,1.8,75,18,63,165,10.0,62,1.0,东南风,
2014-01-19 01:00:00,297,247,261,1.8,82,8,64,164,10.0,62,1.0,东南风,
2014-01-19 02:00:00,295,245,285,1.7,83,4,67,159,10.0,62,1.0,东南风,
2014-01-19 03:00:00,289,239,261,1.7,73,7,61,161,10.0,62,1.0,东南风,
2014-01-19 04:00:00,277,227,236,1.7,63,12,57,154,10.0,62,1.0,东南风,
2014-01-19 05:00:00,272,222,230,1.7,58,13,61,153,10.0,62,1.0,东南风,
2014-01-19 06:00:00,279,229,225,1.7,64,4,70,156,10.0,62,1.0,东南风,
2014-01-19 07:00:00,268,218,245,1.7,59,5,53,154,10.0,62,1.0,东南风,
2014-01-19 08:00:00,264,214,248,1.8,54,10,60,152,10.0,62,1.0,东南风,
2014-01-19 09:00:00,276,226,231,1.8,54,14,60,153,10.0,62,1.0,东南风,
2014-01-19 10:00:00,287,237,252,1.8,57,22,69,158,10.0,62,1.0,东南风,
2014-01-19 11:00:00,258,208,233,1.6,47,54,71,145,10.0,62,1.0,东南风,
2014-01-19 12:00:00,236,185,197,1.6,45,77,66,137,10.0,62,1.0,东南风,
2014-01-19 13:00:00,258,208,235,1.7,66,72,106,154,10.0,62,1.0,东南风,
2014-01-19 14:00:00,233,182,228,1.6,56,95,79,148,10.0,62,1.0,东南风,
2014-01-19 16:00:00,124,94,161,1.1,42,97,31,81,10.0,62,1.0,东南风,
2014-01-19 17:00:00,127,96,116,1.3,63,76,43,87,10.0,62,1.0,东南风,
2014-01-19 18:00:00,202,151,191,1.7,102,42,71,125,10.0,62,1.0,东南风,
2014-01-19 19:00:00,237,186,251,1.9,120,20,67,140,10.0,62,1.0,东南风,
2014-01-19 20:00:00,251,200,269,2.3,125,8,71,140,10.0,62,1.0,东南风,
2014-01-19 21:00:00,257,207,276,2.5,103,15,61,140,10.0,62,1.0,东南风,
2014-01-19 22:00:00,249,198,260,2.1,97,17,45,135,10.0,62,1.0,东南风,
2014-01-19 23:00:00,243,192,228,2.3,96,13,45,138,10.0,62,1.0,东南风,
2014-01-20 00:00:00,259,209,242,2.1,95,4,46,140,10.0,62,1.0,东南风,
2014-01-20 01:00:00,258,208,253,2.0,83,5,42,144,10.0,62,1.0,东南风,
2014-01-20 02:00:00,258,208,238,1.9,72,6,29,146,10.0,62,1.0,东南风,
2014-01-20 03:00:00,259,209,222,1.8,63,9,28,146,10.0,62,1.0,东南风,
2014-01-20 04:00:00,229,178,208,1.6,50,15,23,130,10.0,62,1.0,东南风,
2014-01-20 05:00:00,220,169,184,1.6,50,11,21,131,10.0,62,1.0,东南风,
2014-01-20 06:00:00,228,177,181,1.7,57,4,24,142,10.0,62,1.0,东南风,
2014-01-20 07:00:00,247,196,229,1.8,62,2,35,155,10.0,62,1.0,东南风,
2014-01-20 08:00:00,226,175,200,2.0,57,3,39,150,10.0,62,1.0,东南风,
2014-01-20 09:00:00,225,174,181,2.0,59,8,47,153,10.0,62,1.0,东南风,
2014-01-20 10:00:00,241,190,234,2.1,68,12,80,162,10.0,62,1.0,东南风,
2014-01-20 13:00:00,218,167,224,1.9,65,38,85,166,10.0,62,1.0,东南风,
2014-01-20 14:00:00,135,103,187,1.5,50,54,66,141,10.0,62,1.0,东南风,
2014-01-20 15:00:00,111,78,171,1.4,42,53,100,123,10.0,62,1.0,东南风,
2014-01-20 16:00:00,109,71,166,1.1,52,54,52,126,10.0,62,1.0,东南风,
2014-01-20 17:00:00,109,80,167,1.2,71,36,63,133,10.0,62,1.0,东南风,
2014-01-20 18:00:00,137,104,203,1.5,90,21,66,160,10.0,62,1.0,东南风,
2014-01-20 19:00:00,149,114,222,1.6,94,19,72,166,10.0,62,1.0,东南风,
2014-01-20 20:00:00,152,116,210,1.7,95,10,60,167,10.0,62,1.0,东南风,
2014-01-20 21:00:00,150,115,205,1.5,82,9,53,167,10.0,62,1.0,东南风,
2014-01-20 23:00:00,126,95,201,1.3,62,18,47,139,10.0,62,1.0,东南风,
2014-01-21 00:00:00,127,89,202,1.2,69,9,43,143,10.0,62,1.0,东南风,
2014-01-21 01:00:00,123,88,195,1.2,63,11,43,143,10.0,62,1.0,东南风,
2014-01-21 02:00:00,125,89,199,1.2,56,13,42,150,10.0,62,1.0,东南风,
2014-01-21 03:00:00,123,92,195,1.2,55,10,33,151,10.0,62,1.0,东南风,
2014-01-21 04:00:00,139,106,189,1.3,53,5,38,160,10.0,62,1.0,东南风,
2014-01-21 05:00:00,146,112,194,1.4,46,6,34,168,10.0,62,1.0,东南风,
2014-01-21 06:00:00,141,108,185,1.4,42,6,35,162,10.0,62,1.0,东南风,
2014-01-21 07:00:00,123,93,168,1.5,35,9,35,148,10.0,62,1.0,东南风,
2014-01-21 08:00:00,119,90,152,1.6,40,6,41,134,10.0,62,1.0,东南风,
2014-01-21 09:00:00,135,103,170,2.0,49,8,46,154,10.0,62,1.0,东南风,
2014-01-21 10:00:00,124,79,196,1.4,45,23,49,132,10.0,62,1.0,东南风,
2014-01-21 11:00:00,114,67,177,1.2,40,40,58,124,10.0,62,1.0,东南风,
2014-01-21 12:00:00,114,60,177,1.0,32,52,60,137,10.0,62,1.0,东南风,
2014-01-21 13:00:00,97,54,143,1.0,29,60,40,135,10.0,62,1.0,东南风,
2014-01-21 14:00:00,90,52,129,0.9,30,62,42,138,10.0,62,1.0,东南风,
2014-01-22 03:00:00,91,68,89,1.0,36,14,24,96,10.0,62,1.0,东南风,
2014-01-22 04:00:00,83,61,85,1.0,34,14,22,71,10.0,62,1.0,东南风,
2014-01-22 05:00:00,83,61,77,1.1,37,10,23,70,10.0,62,1.0,东南风,
2014-01-22 06:00:00,89,66,84,1.1,45,3,27,86,10.0,62,1.0,东南风,
2014-01-22 07:00:00,95,71,86,1.1,44,2,24,92,10.0,62,1.0,东南风,
2014-01-22 08:00:00,94,70,86,1.3,39,6,30,78,10.0,62,1.0,东南风,
2014-01-22 09:00:00,111,83,101,1.3,38,12,43,106,10.0,62,1.0,东南风,
2014-01-22 10:00:00,110,82,110,1.2,34,23,49,97,10.0,62,1.0,东南风,
2014-01-22 11:00:00,96,72,107,1.1,28,42,42,70,10.0,62,1.0,东南风,
2014-01-22 12:00:00,71,51,89,0.9,23,59,36,26,10.0,62,1.0,东南风,
2014-01-22 13:00:00,62,44,71,0.9,22,68,34,15,10.0,62,1.0,东南风,
2014-01-22 14:00:00,60,42,66,0.9,26,71,40,20,10.0,62,1.0,东南风,
2014-01-22 15:00:00,64,46,68,0.9,28,68,109,32,10.0,62,1.0,东南风,
2014-01-22 16:00:00,68,49,76,0.8,34,64,35,44,10.0,62,1.0,东南风,
2014-01-22 17:00:00,69,50,86,0.7,45,58,39,47,10.0,62,1.0,东南风,
2014-01-22 18:00:00,83,61,88,0.8,62,42,34,75,10.0,62,1.0,东南风,
2014-01-22 19:00:00,126,95,101,1.1,82,18,36,131,10.0,62,1.0,东南风,
2014-01-22 20:00:00,173,131,153,1.4,86,6,37,157,10.0,62,1.0,东南风,
2014-01-22 22:00:00,123,93,109,0.9,98,7,32,102,10.0,62,1.0,东南风,
2014-01-22 23:00:00,110,82,100,0.8,65,6,25,66,10.0,62,1.0,东南风,
2014-01-23 00:00:00,107,80,84,0.8,56,10,23,58,10.0,62,1.0,东南风,
2014-01-23 01:00:00,123,93,104,0.8,60,5,26,106,10.0,62,1.0,东南风,
2014-01-23 02:00:00,135,103,122,0.8,63,2,29,130,10.0,62,1.0,东南风,
2014-01-23 03:00:00,133,101,108,0.9,58,2,32,131,10.0,62,1.0,东南风,
2014-01-23 04:00:00,130,99,100,0.9,53,3,22,129,10.0,62,1.0,东南风,
2014-01-23 05:00:00,127,96,99,0.9,47,3,21,123,10.0,62,1.0,东南风,
2014-01-23 06:00:00,111,83,93,0.8,36,11,29,92,10.0,62,1.0,东南风,
2014-01-23 07:00:00,110,82,88,0.9,41,6,31,86,10.0,62,1.0,东南风,
2014-01-23 08:00:00,113,85,89,1.0,45,6,41,90,10.0,62,1.0,东南风,
2014-01-23 09:00:00,132,100,116,1.1,47,10,43,106,10.0,62,1.0,东南风,
2014-01-23 10:00:00,130,99,125,1.0,39,27,45,100,10.0,62,1.0,东南风,
2014-01-23 11:00:00,106,79,104,0.8,31,43,34,62,10.0,62,1.0,东南风,
2014-01-23 12:00:00,83,61,86,0.7,23,64,25,36,10.0,62,1.0,东南风,
2014-01-23 13:00:00,83,61,75,0.7,23,73,22,43,10.0,62,1.0,东南风,
2014-01-23 14:00:00,93,69,80,0.7,32,77,40,67,10.0,62,1.0,东南风,
2014-01-23 16:00:00,98,73,98,0.7,36,79,30,95,10.0,62,1.0,东南风,
2014-01-23 17:00:00,96,72,89,0.8,52,65,41,89,10.0,62,1.0,东南风,
2014-01-23 18:00:00,121,91,121,1.2,88,31,44,123,10.0,62,1.0,东南风,
2014-01-23 19:00:00,154,117,155,1.8,105,13,45,140,10.0,62,1.0,东南风,
2014-01-23 20:00:00,221,170,198,2.5,103,5,49,164,10.0,62,1.0,东南风,
2014-01-23 21:00:00,213,162,199,2.4,94,3,55,155,10.0,62,1.0,东南风,
2014-01-23 22:00:00,210,159,181,1.9,81,3,37,155,10.0,62,1.0,东南风,
2014-01-23 23:00:00,179,135,161,1.5,65,14,27,135,10.0,62,1.0,东南风,
2014-01-24 00:00:00,166,126,171,1.4,55,17,24,131,10.0,62,1.0,东南风,
2014-01-24 01:00:00,179,135,195,1.4,48,17,19,137,10.0,62,1.0,东南风,
2014-01-24 02:00:00,157,119,129,1.1,50,9,19,124,10.0,62,1.0,东南风,
2014-01-24 03:00:00,145,111,0,1.0,57,4,24,120,10.0,62,1.0,东南风,
2014-01-24 04:00:00,139,106,0,1.0,52,6,23,120,10.0,62,1.0,东南风,
2014-01-24 05:00:00,172,130,0,1.1,58,2,29,137,10.0,62,1.0,东南风,
2014-01-24 06:00:00,176,133,0,1.3,52,2,27,138,10.0,62,1.0,东南风,
2014-01-24 07:00:00,196,147,175,1.6,50,2,36,146,10.0,62,1.0,东南风,
2014-01-24 08:00:00,192,144,164,1.6,48,3,49,141,10.0,62,1.0,东南风,
2014-01-24 09:00:00,203,152,177,2.1,59,7,68,140,10.0,62,1.0,东南风,
2014-01-24 10:00:00,158,120,188,1.8,67,17,64,112,10.0,62,1.0,东南风,
2014-01-24 11:00:00,85,62,118,1.0,39,43,36,52,10.0,62,1.0,东南风,
2014-01-24 12:00:00,58,41,53,0.8,26,62,26,21,10.0,62,1.0,东南风,
2014-01-24 13:00:00,82,60,88,0.9,38,66,42,63,10.0,62,1.0,东南风,
2014-01-24 14:00:00,63,45,68,0.8,28,81,24,43,10.0,62,1.0,东南风,
2014-01-24 15:00:00,58,41,63,0.8,32,78,26,41,10.0,62,1.0,东南风,
2014-01-24 16:00:00,96,72,89,0.9,43,76,35,94,10.0,62,1.0,东南风,
2014-01-24 17:00:00,83,61,94,0.9,44,68,29,74,10.0,62,1.0,东南风,
2014-01-24 18:00:00,99,74,89,1.0,63,46,26,90,10.0,62,1.0,东南风,
2014-01-24 19:00:00,154,117,144,1.4,90,19,39,124,10.0,62,1.0,东南风,
2014-01-24 20:00:00,203,152,161,1.5,86,19,37,141,10.0,62,1.0,东南风,
2014-01-24 21:00:00,178,134,181,2.1,79,18,43,124,10.0,62,1.0,东南风,
2014-01-24 22:00:00,158,120,161,1.9,81,6,41,109,10.0,62,1.0,东南风,
2014-01-24 23:00:00,169,128,151,1.7,80,3,42,119,10.0,62,1.0,东南风,
2014-01-25 00:00:00,176,133,147,2.1,74,2,44,127,10.0,62,1.0,东南风,
2014-01-25 01:00:00,202,151,170,1.9,66,2,37,142,10.0,62,1.0,东南风,
2014-01-25 02:00:00,207,156,174,1.5,59,3,55,143,10.0,62,1.0,东南风,
2014-01-25 03:00:00,145,111,150,1.2,54,2,33,113,10.0,62,1.0,东南风,
2014-01-25 04:00:00,132,100,100,1.2,45,5,27,107,10.0,62,1.0,东南风,
2014-01-25 05:00:00,123,93,99,1.2,42,7,38,105,10.0,62,1.0,东南风,
2014-01-25 06:00:00,134,102,0,1.4,47,3,78,109,10.0,62,1.0,东南风,
2014-01-25 07:00:00,135,103,116,1.4,43,2,54,110,10.0,62,1.0,东南风,
2014-01-25 13:00:00,129,98,133,1.4,79,18,95,108,10.0,62,1.0,东南风,
2014-01-25 14:00:00,103,77,116,1.2,68,27,100,98,10.0,62,1.0,东南风,
2014-01-25 15:00:00,103,77,101,1.1,52,48,71,108,10.0,62,1.0,东南风,
2014-01-25 17:00:00,127,96,143,1.6,84,20,75,121,10.0,62,1.0,东南风,
2014-01-25 18:00:00,169,128,150,1.9,95,7,68,138,10.0,62,1.0,东南风,
2014-01-25 19:00:00,213,162,189,1.6,71,33,55,154,10.0,62,1.0,东南风,
2014-01-25 20:00:00,310,259,0,1.5,43,68,61,180,10.0,62,1.0,东南风,
2014-01-25 21:00:00,334,283,288,1.6,38,79,60,181,10.0,62,1.0,东南风,
2014-01-25 22:00:00,425,387,0,2.2,50,53,57,187,10.0,62,1.0,东南风,
2014-01-25 23:00:00,484,475,0,2.9,82,22,55,190,10.0,62,1.0,东南风,
2014-01-26 00:00:00,371,321,379,2.2,65,22,41,189,10.0,62,1.0,东南风,
2014-01-26 01:00:00,295,245,269,1.6,48,25,31,179,10.0,62,1.0,东南风,
2014-01-26 02:00:00,285,235,0,1.5,49,23,27,180,10.0,62,1.0,东南风,
2014-01-26 03:00:00,296,246,0,1.6,51,16,27,182,10.0,62,1.0,东南风,
2014-01-26 05:00:00,262,212,218,1.4,36,23,23,176,10.0,62,1.0,东南风,
2014-01-26 06:00:00,194,146,167,1.1,23,47,23,159,10.0,62,1.0,东南风,
2014-01-26 07:00:00,158,120,141,0.9,17,62,20,153,10.0,62,1.0,东南风,
2014-01-26 08:00:00,149,114,114,0.9,18,58,18,150,10.0,62,1.0,东南风,
2014-01-26 09:00:00,133,101,116,1.0,20,53,18,132,10.0,62,1.0,东南风,
2014-01-26 10:00:00,126,95,113,1.0,19,54,19,123,10.0,62,1.0,东南风,
2014-01-26 11:00:00,146,112,117,1.0,19,53,19,143,10.0,62,1.0,东南风,
2014-01-26 13:00:00,116,87,106,0.8,17,80,21,136,10.0,62,1.0,东南风,
2014-01-26 14:00:00,95,71,98,0.8,17,86,19,128,10.0,62,1.0,东南风,
2014-01-26 15:00:00,91,68,90,0.8,16,80,79,125,10.0,62,1.0,东南风,
2014-01-26 16:00:00,83,61,81,2.5,18,86,20,121,10.0,62,1.0,东南风,
2014-01-26 17:00:00,60,38,69,0.6,17,75,13,79,10.0,62,1.0,东南风,
2014-01-26 18:00:00,55,35,59,0.7,28,60,17,49,10.0,62,1.0,东南风,
2014-01-26 19:00:00,63,41,74,0.6,27,54,17,64,10.0,62,1.0,东南风,
2014-01-26 21:00:00,53,32,55,0.5,27,52,17,42,10.0,62,1.0,东南风,
2014-01-26 22:00:00,54,35,57,0.5,28,46,15,48,10.0,62,1.0,东南风,
2014-01-26 23:00:00,55,38,58,0.6,30,41,16,55,10.0,62,1.0,东南风,
2014-01-27 00:00:00,59,39,66,0.5,33,34,14,59,10.0,62,1.0,东南风,
2014-01-27 01:00:00,58,38,65,0.5,35,31,16,64,10.0,62,1.0,东南风,
2014-01-27 02:00:00,58,38,65,0.5,29,32,14,67,10.0,62,1.0,东南风,
2014-01-27 03:00:00,59,37,67,0.4,26,30,12,68,10.0,62,1.0,东南风,
2014-01-27 04:00:00,57,37,63,0.4,31,23,11,66,10.0,62,1.0,东南风,
2014-01-27 05:00:00,55,34,59,0.4,28,24,9,62,10.0,62,1.0,东南风,
2014-01-27 06:00:00,53,34,54,0.4,29,22,10,52,10.0,62,1.0,东南风,
2014-01-27 07:00:00,55,34,58,0.4,33,15,11,53,10.0,62,1.0,东南风,
2014-01-27 08:00:00,53,36,55,0.5,32,16,14,47,10.0,62,1.0,东南风,
2014-01-27 09:00:00,56,39,52,0.6,30,21,18,47,10.0,62,1.0,东南风,
2014-01-27 10:00:00,63,45,61,0.7,32,26,22,60,10.0,62,1.0,东南风,
2014-01-27 11:00:00,76,55,72,0.7,34,37,22,74,10.0,62,1.0,东南风,
2014-01-27 12:00:00,83,61,86,0.6,29,49,20,84,10.0,62,1.0,东南风,
2014-01-27 13:00:00,89,66,84,0.7,27,59,19,96,10.0,62,1.0,东南风,
2014-01-27 14:00:00,93,69,81,0.7,29,65,29,107,10.0,62,1.0,东南风,
2014-01-27 17:00:00,113,85,100,1.1,63,42,115,118,10.0,62,1.0,东南风,
2014-01-27 18:00:00,138,105,132,1.4,81,20,102,139,10.0,62,1.0,东南风,
2014-01-27 19:00:00,178,134,157,1.9,96,10,61,144,10.0,62,1.0,东南风,
2014-01-27 20:00:00,210,159,172,1.9,82,10,51,148,10.0,62,1.0,东南风,
2014-01-27 21:00:00,202,151,174,1.5,64,9,29,144,10.0,62,1.0,东南风,
2014-01-27 22:00:00,171,129,155,1.2,47,16,22,131,10.0,62,1.0,东南风,
2014-01-27 23:00:00,157,119,123,1.2,45,15,16,122,10.0,62,1.0,东南风,
2014-01-28 00:00:00,180,136,156,1.2,44,9,18,139,10.0,62,1.0,东南风,
2014-01-28 01:00:00,180,136,95,1.0,46,7,24,139,10.0,62,1.0,东南风,
2014-01-28 02:00:00,168,127,0,1.0,46,4,15,134,10.0,62,1.0,东南风,
2014-01-28 03:00:00,162,123,0,0.9,41,4,12,134,10.0,62,1.0,东南风,
2014-01-28 04:00:00,172,130,0,1.0,33,7,15,139,10.0,62,1.0,东南风,
2014-01-28 05:00:00,152,116,0,0.9,26,12,36,135,10.0,62,1.0,东南风,
2014-01-28 06:00:00,130,99,150,0.8,22,11,14,128,10.0,62,1.0,东南风,
2014-01-28 08:00:00,129,98,0,1.2,34,3,26,128,10.0,62,1.0,东南风,
2014-01-28 10:00:00,140,107,116,1.2,41,10,31,136,10.0,62,1.0,东南风,
2014-01-28 11:00:00,161,122,139,1.0,40,21,29,144,10.0,62,1.0,东南风,
2014-01-28 12:00:00,137,104,116,0.8,31,42,27,133,12.0,54,1.0,东南风,
2014-01-28 13:00:00,138,105,113,0.8,29,61,29,135,15.0,44,1.0,东风,
2014-01-28 14:00:00,114,86,100,0.7,23,77,24,118,17.0,39,1.0,东南风,
2014-01-28 15:00:00,107,80,88,0.7,26,86,24,115,17.0,40,1.0,西风,
2014-01-28 16:00:00,110,82,90,0.9,36,81,32,125,17.0,43,1.0,北风,
2014-01-28 17:00:00,124,94,101,1.0,57,63,34,132,16.0,47,1.0,北风,
2014-01-28 19:00:00,144,110,125,1.0,42,63,31,141,14.0,48,3.0,东风,
2014-01-28 20:00:00,176,133,132,1.0,46,54,34,155,13.0,56,3.0,东风,
2014-01-28 22:00:00,204,153,160,1.3,53,32,43,161,12.0,61,2.0,东风,
2014-01-28 23:00:00,197,148,155,1.2,51,29,41,161,11.0,62,2.0,东风,
2014-01-29 00:00:00,186,140,150,1.2,50,28,39,157,11.0,63,2.0,东风,
2014-01-29 02:00:00,173,131,136,1.1,52,19,36,152,9.0,67,2.0,东风,
2014-01-29 03:00:00,173,131,0,1.0,46,23,29,154,9.0,68,2.0,东风,
2014-01-29 04:00:00,149,114,122,0.9,32,31,26,145,9.0,70,2.0,东风,
2014-01-29 05:00:00,122,92,0,0.7,24,35,23,138,8.0,74,2.0,东风,
2014-01-29 06:00:00,94,70,73,0.6,20,35,20,123,8.0,78,2.0,东风,
2014-01-29 07:00:00,89,66,0,0.5,20,34,19,112,8.0,81,2.0,东风,
2014-01-29 09:00:00,107,80,0,0.7,28,34,23,122,9.0,75,2.0,东风,
2014-01-29 10:00:00,129,98,0,0.8,29,40,29,131,14.0,55,2.0,东北风,
